case,crop_id,seed,k1_true,noise,method,status,k1_err,k1_signed,pos_rmse,pos_mae,pos_max,seam_true,seam_est,psnr,ssim,ncc,mse,coverage_fraction,distortion_psnr,distortion_ssim,distortion_ncc,distortion_mse,distortion_coverage_fraction,time_s,iterations
c0_s2026_k1_p0.0040_noise_00,0,2026,0.004,0,dcs_paper_style,ok,0.0025227393116956996,-0.0025227393116956996,5.477225575051661,3.0,6.0,0.0020359578344457605,0.0009065439602785229,40.13844190634717,0.9899334267253868,0.9913395304775522,416008.70360462717,1.0,58.33078772812499,0.9993508013458069,0.9998686939568355,6307.653596143324,1.0,1159.93,25
c0_s2026_k1_p0.0040_noise_00,0,2026,0.004,0,sequential_paper_matched,ok,0.002968448945256853,-0.002968448945256853,5.477225575051661,3.0,6.0,0.002266824829240785,0.0007127814206520594,40.12098809919672,0.9898974798745712,0.9913050373880035,417683.9599103083,1.0,57.17882138405963,0.9991786285349282,0.999828817211724,8223.647173476462,1.0,441.84,1
c0_s2026_k1_p0.0040_noise_00,0,2026,0.004,0,sequential_paper_no_prestitch,ok,9.303528853569012e-06,-9.303528853569012e-06,0.0,0.0,0.0,8.356611376467179e-05,8.356611376467179e-05,73.68186900777134,0.9999620106587807,0.9999961685930724,183.97537920436307,1.0,73.68186900777134,0.9999620106587807,0.9999961685930724,183.97537920436307,1.0,31.68,1
c0_s2026_k1_p0.0040_noise_10,0,2026,0.004,10,dcs_paper_style,ok,0.002477927828447338,-0.002477927828447338,5.547772325697746,3.0555555555555554,6.0,0.002010243168653274,0.0009858713640486252,40.052239355692656,0.9898526410961956,0.9911663303611661,424348.5005893941,1.0,58.4573454353552,0.9993674663711254,0.9998724645057933,6126.494726142895,1.0,1199.93,25
c0_s2026_k1_p0.0040_noise_10,0,2026,0.004,10,sequential_paper_matched,ok,0.0029566783733459595,-0.0029566783733459595,4.702245326555294,2.611111111111111,5.0,0.002260930702346787,0.000671008737129773,41.33658241038138,0.9913309835340824,0.9934287114266137,315710.0205448396,1.0,57.20761473635121,0.9991833528258871,0.9998299481521741,8169.305436439051,1.0,432.86,1
c0_s2026_k1_p0.0040_noise_10,0,2026,0.004,10,sequential_paper_no_prestitch,ok,0.001004253941160287,0.001004253941160287,1.8257418583505538,1.0,2.0,0.0009155128210368254,0.00028378262213037207,46.07533130990898,0.9963965229408283,0.9977920949524679,106026.26837073806,0.9984831249812909,65.20255392063271,0.999840474584707,0.9999730079640989,1296.2573008694976,1.0,28.75,1
c0_s2027_k1_m0.0020_noise_10,0,2027,-0.002,10,dcs_paper_style,ok,0.0015894494804091306,0.0015894494804091306,3.6514837167011076,2.0,4.0,0.0013544167370754547,0.0007685001387876811,41.60849697196848,0.9921623649176476,0.9938246403591796,296549.30485385796,0.9969674012908692,62.083992156654276,0.9996781045794461,0.9999446475546365,2657.9535797297,1.0,1358.11,25
c0_s2027_k1_m0.0020_noise_10,0,2027,-0.002,10,sequential_paper_matched,ok,0.0015122140323744523,0.0015122140323744523,3.1622776601683795,1.6666666666666667,4.0,0.001292461785110632,0.0007628595001992805,42.5357268581001,0.9933541954116403,0.9950120223133326,239537.72564868713,0.9973461882974387,62.52498020178409,0.9997033526151055,0.9999499921663313,2401.311978951992,1.0,520.21,1
c0_s2027_k1_m0.0020_noise_10,0,2027,-0.002,10,sequential_paper_no_prestitch,ok,0.002721415392559513,0.002721415392559513,4.96655480858378,2.6666666666666665,6.0,0.0022281273423017814,0.0007367516030265938,39.430308826020614,0.9888434135641023,0.9898013600767138,489683.7867530164,0.9958313281032327,57.23294082636848,0.9992597211386451,0.9998308479057433,8121.804378791108,1.0,35.95,1
c0_s2027_k1_m0.0040_noise_10,0,2027,-0.004,10,dcs_paper_style,ok,0.0025028329270164523,0.0025028329270164523,5.676462121975467,3.111111111111111,7.0,0.0020577634784708057,0.0011288129137588905,38.55514986876343,0.9871237703128857,0.9875250412921641,599006.618036009,0.9953280537255832,58.23312679563874,0.9993387187042672,0.9998656421418396,6451.102286370677,1.0,1325.93,25
c0_s2027_k1_m0.0040_noise_10,0,2027,-0.004,10,sequential_paper_matched,ok,0.0029724919919967277,0.0029724919919967277,5.022173057773121,2.7222222222222223,6.0,0.002305559214856251,0.0007614531470950608,39.36651892887394,0.9886918478530193,0.98965031837877,496929.42612034414,0.9958313281032327,57.0182725599268,0.9991529887934232,0.9998222710375039,8533.345927107823,1.0,511.78,1
c0_s2027_k1_m0.0040_noise_10,0,2027,-0.004,10,sequential_paper_no_prestitch,ok,0.0019038711651122881,0.0019038711651122881,3.6514837167011076,2.0,4.0,0.0016545301570568365,0.0004904284184490918,41.58636048585371,0.9921479373511747,0.9937929939617682,298064.7093685634,0.9969674012908692,60.23749861088287,0.9995598199724789,0.9999153138613726,4066.275000410161,1.0,33.31,1
c0_s2027_k1_p0.0020_noise_10,0,2027,0.002,10,dcs_paper_style,ok,0.0015956321513463034,-0.0015956321513463034,3.6514837167011076,2.0,4.0,0.0013490133189113219,0.0007623095072713478,43.377717670826016,0.9934566043076472,0.9958916276518313,197321.69638011412,1.0,62.136320806868106,0.9996828205484648,0.9999453259192908,2626.1197559604984,1.0,1302.29,25
c0_s2027_k1_p0.0020_noise_10,0,2027,0.002,10,sequential_paper_matched,ok,0.001521985867918684,-0.001521985867918684,2.581988897471611,1.3333333333333333,3.0,0.0012901859118634985,0.0006431503025520009,46.03130326116247,0.9956549720972511,0.9977699738965088,107106.61187771785,1.0,62.556967127603954,0.9997065655367668,0.9999503725321617,2383.690659901438,1.0,515.71,1
c0_s2027_k1_p0.0020_noise_10,0,2027,0.002,10,sequential_paper_no_prestitch,ok,0.0022335252000452513,0.0022335252000452513,3.9157800414902435,2.111111111111111,5.0,0.0018247335443955094,0.0006397768959875137,40.93857320289053,0.9914116905312411,0.9927943417160212,346010.50732329645,0.9967175630524937,59.0338476168358,0.9994476332558332,0.9998882704862821,5364.90265071391,1.0,37.28,1
c0_s2027_k1_p0.0040_noise_10,0,2027,0.004,10,dcs_paper_style,ok,0.0026327570484619353,-0.0026327570484619353,5.802298395176403,3.1666666666666665,7.0,0.002096296722632483,0.0010971415547759078,39.62636101098685,0.9894134673345291,0.9902561848676561,468069.6762795912,1.0,58.03064349044825,0.9993094609421304,0.9998593000752953,6758.997074780643,1.0,1318.41,25
c0_s2027_k1_p0.0040_noise_10,0,2027,0.004,10,sequential_paper_matched,ok,0.0028572585184370998,-0.0028572585184370998,4.594682917363407,2.5555555555555554,5.0,0.002211330093184136,0.0009095181098175229,41.45531998764575,0.9916670260544771,0.993605675081408,307195.3296636153,1.0,57.453312290840906,0.9992228643507846,0.999839299840246,7719.965836653716,1.0,511.48,1
c0_s2027_k1_p0.0040_noise_10,0,2027,0.004,10,sequential_paper_no_prestitch,ok,0.0020758111841527645,0.0020758111841527645,3.6514837167011076,2.0,4.0,0.001723563104841358,0.0004742066857547169,41.58048342711381,0.9921430483775816,0.9937845119289392,298468.3363268738,0.9969674012908692,59.670165088061474,0.9995079242510236,0.999903494697971,4633.723322725163,1.0,35.48,1
c1_s2026_k1_m0.0020_noise_00,1,2026,-0.002,0,dcs_paper_style,ok,0.001627925711095561,0.001627925711095561,3.6514837167011076,2.0,4.0,0.0023037750874319598,0.0013128221153085099,37.31150085416503,0.9888611373517591,0.9878044231233934,797620.8942623159,0.9969674012908692,59.30453799405374,0.9994507368625939,0.9999228068324809,5040.722716451877,1.0,1411.01,25
c1_s2026_k1_m0.0020_noise_00,1,2026,-0.002,0,sequential_paper_matched,ok,0.0015600677163884725,0.0015600677163884725,3.3166247903554,1.8333333333333333,4.0,0.002206485831886381,0.0011980823808473158,38.04944385414415,0.9899038699640567,0.9897079184358463,672980.099653139,0.9973461882974387,59.68301406165841,0.9994859233875586,0.9999292494822241,4620.034316095166,1.0,549.64,1
c1_s2026_k1_m0.0020_noise_00,1,2026,-0.002,0,sequential_paper_no_prestitch,ok,4.790889137138224e-06,-4.790889137138224e-06,0.0,0.0,0.0,0.0001409595487277022,0.0001409595487277022,71.09720228015108,0.9999309477065641,0.9999948911368337,333.60025928632615,1.0,71.09720228015108,0.9999309477065641,0.9999948911368337,333.60025928632615,1.0,36.48,1
c1_s2026_k1_m0.0020_noise_10,1,2026,-0.002,10,dcs_paper_style,ok,0.001627925711095561,0.001627925711095561,3.6514837167011076,2.0,4.0,0.0023037750874319598,0.0013128221153085099,37.31150085416503,0.9888611373517591,0.9878044231233934,797620.8942623159,0.9969674012908692,59.30453799405374,0.9994507368625939,0.9999228068324809,5040.722716451877,1.0,1442.69,25
c1_s2026_k1_m0.0020_noise_10,1,2026,-0.002,10,sequential_paper_matched,ok,0.0015600677163884725,0.0015600677163884725,3.3166247903554,1.8333333333333333,4.0,0.002206485831886381,0.0011980823808473158,38.04944385414415,0.9899038699640567,0.9897079184358463,672980.099653139,0.9973461882974387,59.68301406165841,0.9994859233875586,0.9999292494822241,4620.034316095166,1.0,578.27,1
c1_s2026_k1_m0.0020_noise_10,1,2026,-0.002,10,sequential_paper_no_prestitch,ok,0.0028916554931101464,-0.0028916554931101464,5.2493385826745405,2.888888888888889,6.0,0.003925694074147668,0.0013556697317671303,38.52244414048392,0.9874479958631747,0.9907434255285577,603534.62875536,1.0,54.44528796023917,0.9987149869228338,0.9997636673326855,15431.843542230217,1.0,37.83,1
c1_s2026_k1_m0.0040_noise_00,1,2026,-0.004,0,dcs_paper_style,ok,0.003207242986832932,0.003207242986832932,6.782329983125268,3.6666666666666665,8.0,0.004253502789173138,0.002079111523681724,33.61273845293721,0.9794594394179196,0.9714548700707849,1869273.1257582847,0.9943176192373141,53.874397448896374,0.998484598579735,0.9997304831262226,17599.764744035976,1.0,1323.78,25
c1_s2026_k1_m0.0040_noise_00,1,2026,-0.004,0,sequential_paper_matched,ok,0.00310660279547539,0.00310660279547539,5.477225575051661,3.0,6.0,0.004152169143934637,0.0013135143377647138,34.89045929301004,0.9834177210213277,0.9787184322531373,1392838.2288331531,0.9954528289287351,54.116862869339705,0.998553100947836,0.9997451192390822,16644.100159732407,1.0,507.77,1
c1_s2026_k1_m0.0040_noise_00,1,2026,-0.004,0,sequential_paper_no_prestitch,ok,5.969538270529477e-06,5.969538270529477e-06,0.0,0.0,0.0,0.00013889398701963075,0.00013889398701963075,70.80465291695043,0.999926465889595,0.99999453575138,356.84639675082207,1.0,70.80465291695043,0.999926465889595,0.99999453575138,356.84639675082207,1.0,33.45,1
c1_s2026_k1_m0.0040_noise_10,1,2026,-0.004,10,dcs_paper_style,ok,0.0030900689336756135,0.0030900689336756135,6.912147117775907,3.7777777777777777,8.0,0.0041358597106032876,0.0024562802384558795,33.56266953517861,0.9791843783914291,0.9711208043172074,1890948.2954492567,0.99432625419947,54.15680671189115,0.998564243777792,0.9997474529490477,16491.719380855942,1.0,1416.77,25
c1_s2026_k1_m0.0040_noise_10,1,2026,-0.004,10,sequential_paper_matched,ok,0.003000649898723478,0.003000649898723478,5.477225575051661,3.0,6.0,0.004048639481608267,0.0013529451736640809,34.89452018195048,0.9834396465035428,0.9787383809041251,1391536.4582580982,0.9954528289287351,54.37386904927732,0.998623953106713,0.999759766141841,15687.715423884536,1.0,542.58,1
c1_s2026_k1_m0.0040_noise_10,1,2026,-0.004,10,sequential_paper_no_prestitch,ok,0.0028490851745715303,-0.0028490851745715303,5.477225575051661,3.0,6.0,0.0039746692070772235,0.0013447296882436502,38.20391092441797,0.9870441349108834,0.9900373618396552,649464.6461771637,1.0,54.51365498346854,0.9987179477586701,0.9997673579025923,15190.81620435379,1.0,35.44,1
c1_s2026_k1_p0.0020_noise_00,1,2026,0.002,0,dcs_paper_style,ok,0.0016269836688303772,-0.0016269836688303772,3.6514837167011076,2.0,4.0,0.0022788979015106988,0.001325703216868243,41.47866123620341,0.9910877792519001,0.9953167009576541,305548.7306871426,1.0,59.40382762654302,0.9994629307412984,0.9999245488360264,4926.7876587429855,1.0,1435.85,25
c1_s2026_k1_p0.0020_noise_00,1,2026,0.002,0,sequential_paper_matched,ok,0.0015633738514189111,-0.0015633738514189111,2.7688746209726918,1.5,3.0,0.002188552038033112,0.0010674750607117035,43.6502093693414,0.9931159837512988,0.9971606473879008,185321.4419036688,1.0,59.75919268762268,0.9994953419944493,0.9999304770041095,4539.701931018597,1.0,543.38,1
c1_s2026_k1_p0.0020_noise_00,1,2026,0.002,0,sequential_paper_no_prestitch,ok,2.467151300204057e-06,-2.467151300204057e-06,0.0,0.0,0.0,0.0001409575837094291,0.0001409575837094291,71.25427453402496,0.999933495653097,0.9999950735861781,321.7504434412857,1.0,71.25427453402496,0.999933495653097,0.9999950735861781,321.7504434412857,1.0,37.17,1
c1_s2026_k1_p0.0020_noise_10,1,2026,0.002,10,dcs_paper_style,ok,0.0016269836688303772,-0.0016269836688303772,3.6514837167011076,2.0,4.0,0.0022788979015106988,0.001325703216868243,41.47866123620341,0.9910877792519001,0.9953167009576541,305548.7306871426,1.0,59.40382762654302,0.9994629307412984,0.9999245488360264,4926.7876587429855,1.0,1525.19,25
c1_s2026_k1_p0.0020_noise_10,1,2026,0.002,10,sequential_paper_matched,ok,0.0015633738514189111,-0.0015633738514189111,2.7688746209726918,1.5,3.0,0.002188552038033112,0.0010674750607117035,43.6502093693414,0.9931159837512988,0.9971606473879008,185321.4419036688,1.0,59.75919268762268,0.9994953419944493,0.9999304770041095,4539.701931018597,1.0,588.28,1
c1_s2026_k1_p0.0020_noise_10,1,2026,0.002,10,sequential_paper_no_prestitch,ok,0.0030311163217093336,-0.0030311163217093336,5.477225575051661,3.0,6.0,0.00413209227931919,0.001204936584330343,38.18066966275873,0.986967049630487,0.989983851505436,652949.5715728177,1.0,54.0338054196438,0.9987096288687252,0.9997401779496061,16965.476641554877,1.0,40.11,1
c1_s2026_k1_p0.0040_noise_00,1,2026,0.004,0,dcs_paper_style,ok,0.0026807483885222493,-0.0026807483885222493,5.9907335852038095,3.2777777777777777,7.0,0.0036607038820342065,0.0020856873243043253,37.51180375537974,0.986001040096007,0.9883133412926557,761668.9155817747,1.0,55.34862701221644,0.9988655210143287,0.9998080487559492,12533.833069802084,1.0,1458.8,25
c1_s2026_k1_p0.0040_noise_00,1,2026,0.004,0,sequential_paper_matched,ok,0.0026061834333999155,-0.0026061834333999155,4.58257569495584,2.5,5.0,0.003586726238684639,0.0011478877501824472,39.600071196730056,0.988966963139654,0.9927788656412511,470911.7076454657,1.0,55.54871198845569,0.9989108715983425,0.9998166921016601,11969.48345287599,1.0,581.56,1
c1_s2026_k1_p0.0040_noise_00,1,2026,0.004,0,sequential_paper_no_prestitch,ok,9.999838912113507e-07,9.999838912113507e-07,0.0,0.0,0.0,0.00013471270105368295,0.00013471270105368295,71.03472486215067,0.9999306931183377,0.999994819719448,338.43410469690133,1.0,71.03472486215067,0.9999306931183377,0.999994819719448,338.43410469690133,1.0,39.93,1
c1_s2026_k1_p0.0040_noise_10,1,2026,0.004,10,dcs_paper_style,ok,0.0026807483885222493,-0.0026807483885222493,5.9907335852038095,3.2777777777777777,7.0,0.0036607038820342065,0.0020856873243043253,37.51180375537974,0.986001040096007,0.9883133412926557,761668.9155817747,1.0,55.34862701221644,0.9988655210143287,0.9998080487559492,12533.833069802084,1.0,1481.52,25
c1_s2026_k1_p0.0040_noise_10,1,2026,0.004,10,sequential_paper_matched,ok,0.0026061834333999155,-0.0026061834333999155,4.58257569495584,2.5,5.0,0.003586726238684639,0.0011478877501824472,39.600071196730056,0.988966963139654,0.9927788656412511,470911.7076454657,1.0,55.54871198845569,0.9989108715983425,0.9998166921016601,11969.48345287599,1.0,593.22,1
c1_s2026_k1_p0.0040_noise_10,1,2026,0.004,10,sequential_paper_no_prestitch,ok,0.0028341460768349213,-0.0028341460768349213,4.58257569495584,2.5,5.0,0.003807573386969774,0.0012766407945289215,39.613673742237324,0.988871210162007,0.992801481743766,469439.0716410719,1.0,54.95299624600031,0.9987705967411707,0.9997897400678405,13729.255362734251,1.0,38.71,1
c1_s2027_k1_m0.0020_noise_10,1,2027,-0.002,10,dcs_paper_style,ok,0.001627925711095561,0.001627925711095561,3.6514837167011076,2.0,4.0,0.0023037750874319598,0.0013128221153085099,37.31150085416503,0.9888611373517591,0.9878044231233934,797620.8942623159,0.9969674012908692,59.30453799405374,0.9994507368625939,0.9999228068324809,5040.722716451877,1.0,1691.23,25
c1_s2027_k1_m0.0020_noise_10,1,2027,-0.002,10,sequential_paper_matched,ok,0.0015600677163884725,0.0015600677163884725,3.3166247903554,1.8333333333333333,4.0,0.002206485831886381,0.0011980823808473158,38.04944385414415,0.9899038699640567,0.9897079184358463,672980.099653139,0.9973461882974387,59.68301406165841,0.9994859233875586,0.9999292494822241,4620.034316095166,1.0,656.33,1
