case,crop_id,seed,k1_true,noise,method,status,k1_err,k1_signed,pos_rmse,pos_mae,pos_max,seam_true,seam_est,psnr,ssim,ncc,mse,coverage_fraction,distortion_psnr,distortion_ssim,distortion_ncc,distortion_mse,distortion_coverage_fraction,time_s,iterations
c2_s2026_k1_p0.0080_noise_10,2,2026,0.008,10,sequential_paper_bound_020,ok,0.005622961354322787,-0.005622961354322787,9.128709291752768,5.0,10.0,0.005190366461672467,0.0014124011174941225,36.84773060320393,0.9794982179775039,0.9874641705634501,887510.5968272847,1.0,50.83867931834517,0.9973047373070129,0.9994998817661904,35406.14761604526,1.0,277.69,1
c2_s2026_k1_p0.0080_noise_10,2,2026,0.008,10,sequential_paper_matched,ok,0.005621981972358003,-0.005621981972358003,9.16515138991168,5.0,11.0,0.005189538151886516,0.001481384341998797,36.6447427559952,0.9792216578968035,0.9868632517668611,929977.2657975643,1.0,50.83995484506322,0.9973052909649488,0.9995000285194169,35395.75032623067,1.0,395.61,1
c2_s2027_k1_m0.0080_noise_10,2,2027,-0.008,10,sequential_paper_bound_010,ok,0.005570581855978248,0.005570581855978248,9.128709291752768,5.0,10.0,0.005328816518313901,0.001473391252865315,35.619615487363646,0.9752457777785759,0.9833675546927955,1177565.460570829,0.992427138189329,50.65985363230959,0.9972110526501703,0.9994778996353039,36894.46731063276,1.0,308.15,1
c2_s2027_k1_m0.0080_noise_10,2,2027,-0.008,10,sequential_paper_bound_020,ok,0.00557082566394559,0.00557082566394559,9.128709291752768,5.0,10.0,0.0053290278123620995,0.0014733146629326598,35.61961324715347,0.9752457551618271,0.9833675457832008,1177566.067991584,0.992427138189329,50.65953144919199,0.9972109099482664,0.9994778608835575,36897.20444313597,1.0,308.7,1
c2_s2027_k1_m0.0080_noise_10,2,2027,-0.008,10,sequential_paper_matched,ok,0.005570034875777809,0.005570034875777809,9.38083151964686,5.111111111111111,11.0,0.005328336071346128,0.0016381583936643628,35.31007009700241,0.9744787117802193,0.9821388031926056,1264560.4587353577,0.992178163447169,50.6605644681925,0.9972113741110168,0.9994779851123942,36888.429065575845,1.0,466.1,1
c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,10,sequential_paper_bound_010,ok,0.00562200661881242,-0.00562200661881242,9.153020145163987,5.0,11.0,0.005189559002913747,0.0015428553516541295,36.64761259387695,0.9792509522934368,0.9868726011369069,929362.935547808,1.0,50.83992304136875,0.9973052769833165,0.9995000248602514,35396.009532782344,1.0,302.82,1
c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,10,sequential_paper_bound_020,ok,0.005622961354322787,-0.005622961354322787,9.128709291752768,5.0,10.0,0.005190366461672467,0.0014124011174941225,36.84773060320393,0.9794982179775039,0.9874641705634501,887510.5968272847,1.0,50.83867931834517,0.9973047373070129,0.9994998817661904,35406.14761604526,1.0,294.91,1
c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,10,sequential_paper_matched,ok,0.005621981972358003,-0.005621981972358003,9.16515138991168,5.0,11.0,0.005189538151886516,0.001481384341998797,36.6447427559952,0.9792216578968035,0.9868632517668611,929977.2657975643,1.0,50.83995484506322,0.9973052909649488,0.9995000285194169,35395.75032623067,1.0,495.37,1
c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0,sequential_paper_bound_010,ok,0.005453551280182242,0.005453551280182242,9.93310961716756,5.444444444444445,11.0,0.005471128163365017,0.0017909818235488104,34.0017215849869,0.9657065298604479,0.9757137871143817,1709127.4487051975,0.9918003838528511,45.97691574415102,0.9941825736140536,0.9984626047975923,108456.36212602699,1.0,319.48,1
c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0,sequential_paper_bound_020,ok,0.0054534815006014965,0.0054534815006014965,9.809292646374775,5.333333333333333,11.0,0.005471070031574437,0.001806181201835411,34.10815586257903,0.9661872776776934,0.976306883197817,1667750.2762900528,0.9918003838528511,45.977015479700555,0.9941826702110619,0.9984626400355295,108453.87145872107,1.0,319.77,1
c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0,sequential_paper_matched,ok,0.0054534904863912555,0.0054534904863912555,9.809292646374775,5.333333333333333,11.0,0.005471077837063689,0.0018061780391471825,34.10815534421939,0.966187273284824,0.9763068804828381,1667750.475347266,0.9918003838528511,45.97700331615329,0.9941826585837581,0.9984626357415108,108454.17521243986,1.0,544.58,1
c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,10,sequential_paper_bound_010,ok,0.005453551280182242,0.005453551280182242,9.93310961716756,5.444444444444445,11.0,0.005471128163365017,0.0017909818235488104,34.0017215849869,0.9657065298604479,0.9757137871143817,1709127.4487051975,0.9918003838528511,45.97691574415102,0.9941825736140536,0.9984626047975923,108456.36212602699,1.0,335.5,1
c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,10,sequential_paper_bound_020,ok,0.0054534815006014965,0.0054534815006014965,9.809292646374775,5.333333333333333,11.0,0.005471070031574437,0.001806181201835411,34.10815586257903,0.9661872776776934,0.976306883197817,1667750.2762900528,0.9918003838528511,45.977015479700555,0.9941826702110619,0.9984626400355295,108453.87145872107,1.0,335.4,1
c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,10,sequential_paper_matched,ok,0.0054534904863912555,0.0054534904863912555,9.809292646374775,5.333333333333333,11.0,0.005471077837063689,0.0018061780391471825,34.10815534421939,0.966187273284824,0.9763068804828381,1667750.475347266,0.9918003838528511,45.97700331615329,0.9941826585837581,0.9984626357415108,108454.17521243986,1.0,590.81,1
