case,crop_id,seed,k1_true,k2_true,noise,method,status,protocol_version,mi_quantization,warp_backend,k1_err,k1_signed,pos_rmse,pos_mae,pos_max,seam_true,seam_est,psnr,ssim,ncc,mse,coverage_fraction,distortion_psnr,distortion_ssim,distortion_ncc,distortion_mse,distortion_coverage_fraction,time_s,iterations,pre_rmse,pre_mae,at_bound
c0_s2027_k1_p0.0080_noise_10,0,2027,0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.003390130054998627,-0.003390130054998627,7.086763875156433,3.888888888888889,8.0,0.0025417164209293416,0.0011818800926700146,38.034800296052836,0.9867607579911944,0.9859448831613833,675253.0864281068,1.0,55.9907416358049,0.9990035034971713,0.9997749635169664,10811.163714223194,1.0,609.52,25,12.556538801224908,6.944444444444445,False
c1_s2026_k1_m0.0080_noise_00,1,2026,-0.008,0.0,0,dcs_paper_iter_1,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.007053482691863714,0.007053482691863714,14.613540144521982,8.0,17.0,0.008886073814627618,0.0038021933539340563,28.693963932413848,0.9525637217540965,0.9116150413143395,5801632.486707859,0.9879021301875974,47.670207835457234,0.9961148260383937,0.9988753111372138,73438.84264082112,1.0,246.15,1,14.247806848775006,7.833333333333333,False
c1_s2026_k1_m0.0080_noise_00,1,2026,-0.008,0.0,0,dcs_paper_iter_10,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.003348012148352668,0.003348012148352668,7.695597587076797,4.277777777777778,9.0,0.004591374744862028,0.002350803310897726,32.83520687020581,0.976747377354648,0.9658618948203455,2235763.8022836023,0.9936901453206565,53.23504137629372,0.9983765050664561,0.9996877195887873,20391.185238701295,1.0,385.34,10,14.247806848775006,7.833333333333333,False
c1_s2026_k1_m0.0080_noise_00,1,2026,-0.008,0.0,0,dcs_paper_iter_2,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.006322796182888072,0.006322796182888072,13.654466098842695,7.555555555555555,16.0,0.008164127083600575,0.003702345944818261,29.168697742399388,0.9561311635304401,0.9207415712936048,5200879.998619301,0.9887851989840679,48.41902181471684,0.996533574989801,0.9990534477995708,61807.962322422005,1.0,263.56,2,14.247806848775006,7.833333333333333,False
c1_s2026_k1_m0.0080_noise_00,1,2026,-0.008,0.0,0,dcs_paper_iter_5,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.004494726833133371,0.004494726833133371,10.36018017861337,5.777777777777778,12.0,0.005893375820347095,0.0030793340656424645,30.964186637883046,0.967795696686652,0.9475200150949983,3439758.4305270985,0.9915470916296131,50.97187902322969,0.9976379358230784,0.9994741603951977,34336.71195055196,1.0,315.01,5,14.247806848775006,7.833333333333333,False
c1_s2026_k1_m0.0080_noise_00,1,2026,-0.008,0.0,0,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0025289784637208155,0.0025289784637208155,5.773502691896258,3.2222222222222223,7.0,0.003618775086296616,0.001781680900448858,34.66293391022587,0.9827564864046748,0.977573383201775,1467753.8103844444,0.9953322272906252,55.354974968929255,0.9988960839602706,0.9998083360271848,12515.526111495927,1.0,610.95,25,14.247806848775006,7.833333333333333,False
c1_s2026_k1_m0.0080_noise_10,1,2026,-0.008,0.0,10,dcs_paper_iter_1,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0070485185309248,0.0070485185309248,14.487542541400487,7.944444444444445,16.0,0.008881384462270391,0.003704349752295408,28.736498919429614,0.9530774348427568,0.912471876725257,5745088.399974549,0.9880261858105697,47.67522901186548,0.9961178148384715,0.9988766109791496,73353.98402221683,1.0,263.33,1,14.487542541400487,7.944444444444445,False
c1_s2026_k1_m0.0080_noise_10,1,2026,-0.008,0.0,10,dcs_paper_iter_10,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0036122835313178456,0.0036122835313178456,7.859884081701064,4.333333333333333,10.0,0.0048883982827766445,0.0024443928729133597,32.769252975803425,0.975994086513113,0.9653420060610184,2269976.2322849515,0.9935653701175046,52.65731241895452,0.9982058874560529,0.9996432866683447,23292.460390700016,1.0,408.17,10,14.487542541400487,7.944444444444445,False
c1_s2026_k1_m0.0080_noise_10,1,2026,-0.008,0.0,10,dcs_paper_iter_2,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.006263393216304441,0.006263393216304441,13.707256796634725,7.611111111111111,15.0,0.008096535749638575,0.0037477361035895707,29.11732227965398,0.955952473171949,0.9197903772330003,5262769.869135331,0.9887804497548822,48.48583746271185,0.996567456928514,0.9990678971802418,60864.332190834895,1.0,282.51,2,14.487542541400487,7.944444444444445,False
c1_s2026_k1_m0.0080_noise_10,1,2026,-0.008,0.0,10,dcs_paper_iter_5,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.004777366834928826,0.004777366834928826,10.181682899534175,5.611111111111111,12.0,0.00625596131960217,0.003141973425115418,31.017082478921264,0.9683370918265762,0.9481568954157589,3398117.248246459,0.9915515530267269,50.50329251029288,0.9974596366976715,0.9994142472892713,38248.75967668039,1.0,332.76,5,14.487542541400487,7.944444444444445,False
c1_s2026_k1_m0.0080_noise_10,1,2026,-0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0027320694186969323,0.0027320694186969323,5.32290647422377,2.9444444444444446,6.0,0.0038655736850761457,0.0016595163729201806,35.08949109927379,0.9839153869520676,0.9796699096953154,1330446.7519460975,0.9955817776969289,54.770956905531776,0.9987692321212274,0.9997807483046507,14316.963474191034,1.0,626.84,25,14.487542541400487,7.944444444444445,False
c1_s2026_k1_p0.0000_noise_00,1,2026,0.0,0.0,0,dcs_paper_iter_1,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,7.06288856404917e-07,-7.06288856404917e-07,0.0,0.0,0.0,1.1740984181760104e-07,1.1740984181760104e-07,131.3946728914061,0.9999999999677346,0.9999999999952314,0.0003115152545241445,1.0,131.3946728914061,0.9999999999677346,0.9999999999952314,0.0003115152545241445,1.0,263.62,1,0.0,0.0,False
c1_s2026_k1_p0.0000_noise_00,1,2026,0.0,0.0,0,dcs_paper_iter_10,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.2576228594808247e-06,-1.2576228594808247e-06,0.0,0.0,0.0,7.52110744028231e-07,7.52110744028231e-07,122.01953422653703,0.9999999997205938,0.999999999958708,0.0026976970987678483,1.0,122.01953422653703,0.9999999997205938,0.999999999958708,0.0026976970987678483,1.0,388.61,10,0.0,0.0,False
c1_s2026_k1_p0.0000_noise_00,1,2026,0.0,0.0,0,dcs_paper_iter_2,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.0940063924641477e-06,-1.0940063924641477e-06,0.0,0.0,0.0,5.231861152123226e-07,5.231861152123226e-07,124.0543991597726,0.9999999998260317,0.9999999999741577,0.0016885218758131257,1.0,124.0543991597726,0.9999999998260317,0.9999999999741577,0.0016885218758131257,1.0,267.34,2,0.0,0.0,False
c1_s2026_k1_p0.0000_noise_00,1,2026,0.0,0.0,0,dcs_paper_iter_5,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.390731730234186e-06,-1.390731730234186e-06,0.0,0.0,0.0,9.364403748130001e-07,9.364403748130001e-07,120.50717690539909,0.9999999996102825,0.9999999999415222,0.0038214564705801083,1.0,120.50717690539909,0.9999999996102825,0.9999999999415222,0.0038214564705801083,1.0,308.88,5,0.0,0.0,False
c1_s2026_k1_p0.0000_noise_00,1,2026,0.0,0.0,0,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.0675245962478611e-06,-1.0675245962478611e-06,0.0,0.0,0.0,4.953483563434353e-07,4.953483563434353e-07,124.43823028852916,0.9999999998402788,0.9999999999763487,0.001545694204904198,1.0,124.43823028852916,0.9999999998402788,0.9999999999763487,0.001545694204904198,1.0,632.24,25,0.0,0.0,False
c1_s2026_k1_p0.0000_noise_10,1,2026,0.0,0.0,10,dcs_paper_iter_1,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,7.06288856404917e-07,-7.06288856404917e-07,0.0,0.0,0.0,1.1740984181760104e-07,1.1740984181760104e-07,131.3946728914061,0.9999999999677346,0.9999999999952314,0.0003115152545241445,1.0,131.3946728914061,0.9999999999677346,0.9999999999952314,0.0003115152545241445,1.0,265.56,1,0.0,0.0,False
c1_s2026_k1_p0.0000_noise_10,1,2026,0.0,0.0,10,dcs_paper_iter_10,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.2576228594808247e-06,-1.2576228594808247e-06,0.0,0.0,0.0,7.52110744028231e-07,7.52110744028231e-07,122.01953422653703,0.9999999997205938,0.999999999958708,0.0026976970987678483,1.0,122.01953422653703,0.9999999997205938,0.999999999958708,0.0026976970987678483,1.0,415.88,10,0.0,0.0,False
c1_s2026_k1_p0.0000_noise_10,1,2026,0.0,0.0,10,dcs_paper_iter_2,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.0940063924641477e-06,-1.0940063924641477e-06,0.0,0.0,0.0,5.231861152123226e-07,5.231861152123226e-07,124.0543991597726,0.9999999998260317,0.9999999999741577,0.0016885218758131257,1.0,124.0543991597726,0.9999999998260317,0.9999999999741577,0.0016885218758131257,1.0,284.36,2,0.0,0.0,False
c1_s2026_k1_p0.0000_noise_10,1,2026,0.0,0.0,10,dcs_paper_iter_5,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.390731730234186e-06,-1.390731730234186e-06,0.0,0.0,0.0,9.364403748130001e-07,9.364403748130001e-07,120.50717690539909,0.9999999996102825,0.9999999999415222,0.0038214564705801083,1.0,120.50717690539909,0.9999999996102825,0.9999999999415222,0.0038214564705801083,1.0,331.25,5,0.0,0.0,False
c1_s2026_k1_p0.0000_noise_10,1,2026,0.0,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.0675245962478611e-06,-1.0675245962478611e-06,0.0,0.0,0.0,4.953483563434353e-07,4.953483563434353e-07,124.43823028852916,0.9999999998402788,0.9999999999763487,0.001545694204904198,1.0,124.43823028852916,0.9999999998402788,0.9999999999763487,0.001545694204904198,1.0,653.24,25,0.0,0.0,False
c1_s2026_k1_p0.0080_noise_00,1,2026,0.008,0.0,0,dcs_paper_iter_1,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0070136466332591015,-0.0070136466332591015,14.445299120013633,8.0,16.0,0.008456809022808466,0.0038095080386429136,30.604205942565116,0.9641072116130318,0.9424470773464378,3737025.086612471,0.9998759443770278,48.0481716696995,0.9963514327516552,0.9989688910248959,67317.72654610257,1.0,246.22,1,14.204850501775011,7.888888888888889,False
c1_s2026_k1_p0.0080_noise_00,1,2026,0.008,0.0,0,dcs_paper_iter_10,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.003490664172077356,-0.003490664172077356,7.702813338860896,4.333333333333333,9.0,0.00455552500607147,0.002222358733807759,35.451112261501635,0.98191013600064,0.9812053665787164,1224152.0984428918,0.9997495860974807,53.23889334190802,0.9983723125699899,0.9996879953296013,20373.10733884894,1.0,394.56,10,14.204850501775011,7.888888888888889,False
c1_s2026_k1_p0.0080_noise_00,1,2026,0.008,0.0,0,dcs_paper_iter_2,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.006287692527185032,-0.006287692527185032,13.59738536958076,7.666666666666667,15.0,0.007770010682800008,0.0035997845957421986,31.049944862716814,0.966383152772151,0.9480899130747459,3372501.2651105328,0.9996255304745084,48.795300604650876,0.9967380844976796,0.9991318945606392,56678.264953101,1.0,262.99,2,14.204850501775011,7.888888888888889,False
c1_s2026_k1_p0.0080_noise_00,1,2026,0.008,0.0,0,dcs_paper_iter_5,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.00452297504530654,-0.00452297504530654,10.181682899534175,5.722222222222222,11.0,0.005672728667255089,0.0029782933091980234,33.282326761677375,0.9757420599069255,0.968998861248914,2017037.3088171096,0.9997495860974807,51.24937105942454,0.9977401912115568,0.9995066760673235,32211.392632898544,1.0,314.27,5,14.204850501775011,7.888888888888889,False
c1_s2026_k1_p0.0080_noise_00,1,2026,0.008,0.0,0,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.003451685610125049,-0.003451685610125049,7.593857166596345,4.277777777777778,9.0,0.004513825899136468,0.002248910857032204,35.58568240397912,0.9821910062081693,0.9817802578796772,1186802.2667500556,0.9997495860974807,53.32404208764408,0.998396303917012,0.9996940531065766,19977.55793361614,1.0,631.38,25,14.204850501775011,7.888888888888889,False
c1_s2026_k1_p0.0080_noise_10,1,2026,0.008,0.0,10,dcs_paper_iter_1,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0071469960757185955,-0.0071469960757185955,14.313940369055926,7.888888888888889,16.0,0.008576989158304248,0.003819456991276053,30.692005755555765,0.9646302598675873,0.9435916781632635,3662233.5083110747,0.9998759443770278,47.912748958835714,0.9962761915798756,0.9989362253180731,69449.91389779709,1.0,261.13,1,14.071247279470288,7.777777777777778,False
c1_s2026_k1_p0.0080_noise_10,1,2026,0.008,0.0,10,dcs_paper_iter_10,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0036125659762874882,-0.0036125659762874882,7.302967433402215,4.0,8.0,0.004684903610438987,0.002004661291102339,35.93321584224862,0.9828896897229551,0.9831810310976863,1095531.8881901475,1.0,52.9780188302166,0.9982971742408672,0.9996686786516704,21634.39349219421,1.0,401.8,10,14.071247279470288,7.777777777777778,False
c1_s2026_k1_p0.0080_noise_10,1,2026,0.008,0.0,10,dcs_paper_iter_2,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.00636061285370856,-0.00636061285370856,13.527749258468683,7.5,15.0,0.007847663128655633,0.003798945731603062,31.13355528944865,0.9668518921171998,0.9490708751921222,3308194.829876285,0.9998758004609919,48.71452697576261,0.9966994978158558,0.9991155925636602,57742.27755450604,1.0,277.56,2,14.071247279470288,7.777777777777778,False
c1_s2026_k1_p0.0080_noise_10,1,2026,0.008,0.0,10,dcs_paper_iter_5,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.004835960226514021,-0.004835960226514021,10.295630140987,5.666666666666667,12.0,0.006057835732192708,0.0030960942574155778,33.21545219081691,0.9753843112906451,0.9685110617764755,2048336.8987268582,1.0,50.73641950396798,0.9975538132330448,0.9994448219682546,36249.72006595024,1.0,334.08,5,14.071247279470288,7.777777777777778,False
c1_s2026_k1_p0.0080_noise_10,1,2026,0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0035282015752797855,-0.0035282015752797855,7.187952884282608,3.9444444444444446,8.0,0.004595505486191284,0.00207581659738513,36.08662113275954,0.9831810756875967,0.9837660561388251,1057510.0278157427,1.0,53.157700681124695,0.9983491837835677,0.9996821072780577,20757.57135094415,1.0,675.74,25,14.071247279470288,7.777777777777778,False
c1_s2027_k1_m0.0080_noise_10,1,2027,-0.008,0.0,10,dcs_paper_iter_1,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.007053482691863714,0.007053482691863714,14.613540144521982,8.0,17.0,0.008886073814627618,0.0038021933539340563,28.693963932413848,0.9525637217540965,0.9116150413143395,5801632.486707859,0.9879021301875974,47.670207835457234,0.9961148260383937,0.9988753111372138,73438.84264082112,1.0,266.08,1,14.247806848775006,7.833333333333333,False
c1_s2027_k1_m0.0080_noise_10,1,2027,-0.008,0.0,10,dcs_paper_iter_10,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.003348012148352668,0.003348012148352668,7.695597587076797,4.277777777777778,9.0,0.004591374744862028,0.002350803310897726,32.83520687020581,0.976747377354648,0.9658618948203455,2235763.8022836023,0.9936901453206565,53.23504137629372,0.9983765050664561,0.9996877195887873,20391.185238701295,1.0,411.89,10,14.247806848775006,7.833333333333333,False
c1_s2027_k1_m0.0080_noise_10,1,2027,-0.008,0.0,10,dcs_paper_iter_2,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.006322796182888072,0.006322796182888072,13.654466098842695,7.555555555555555,16.0,0.008164127083600575,0.003702345944818261,29.168697742399388,0.9561311635304401,0.9207415712936048,5200879.998619301,0.9887851989840679,48.41902181471684,0.996533574989801,0.9990534477995708,61807.962322422005,1.0,284.05,2,14.247806848775006,7.833333333333333,False
c1_s2027_k1_m0.0080_noise_10,1,2027,-0.008,0.0,10,dcs_paper_iter_5,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.004494726833133371,0.004494726833133371,10.36018017861337,5.777777777777778,12.0,0.005893375820347095,0.0030793340656424645,30.964186637883046,0.967795696686652,0.9475200150949983,3439758.4305270985,0.9915470916296131,50.97187902322969,0.9976379358230784,0.9994741603951977,34336.71195055196,1.0,332.84,5,14.247806848775006,7.833333333333333,False
c1_s2027_k1_m0.0080_noise_10,1,2027,-0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0025289784637208155,0.0025289784637208155,5.773502691896258,3.2222222222222223,7.0,0.003618775086296616,0.001781680900448858,34.66293391022587,0.9827564864046748,0.977573383201775,1467753.8103844444,0.9953322272906252,55.354974968929255,0.9988960839602706,0.9998083360271848,12515.526111495927,1.0,708.26,25,14.247806848775006,7.833333333333333,False
c1_s2027_k1_p0.0000_noise_10,1,2027,0.0,0.0,10,dcs_paper_iter_1,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,7.06288856404917e-07,-7.06288856404917e-07,0.0,0.0,0.0,1.1740984181760104e-07,1.1740984181760104e-07,131.3946728914061,0.9999999999677346,0.9999999999952314,0.0003115152545241445,1.0,131.3946728914061,0.9999999999677346,0.9999999999952314,0.0003115152545241445,1.0,271.13,1,0.0,0.0,False
c1_s2027_k1_p0.0000_noise_10,1,2027,0.0,0.0,10,dcs_paper_iter_10,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.2576228594808247e-06,-1.2576228594808247e-06,0.0,0.0,0.0,7.52110744028231e-07,7.52110744028231e-07,122.01953422653703,0.9999999997205938,0.999999999958708,0.0026976970987678483,1.0,122.01953422653703,0.9999999997205938,0.999999999958708,0.0026976970987678483,1.0,426.04,10,0.0,0.0,False
c1_s2027_k1_p0.0000_noise_10,1,2027,0.0,0.0,10,dcs_paper_iter_2,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.0940063924641477e-06,-1.0940063924641477e-06,0.0,0.0,0.0,5.231861152123226e-07,5.231861152123226e-07,124.0543991597726,0.9999999998260317,0.9999999999741577,0.0016885218758131257,1.0,124.0543991597726,0.9999999998260317,0.9999999999741577,0.0016885218758131257,1.0,287.77,2,0.0,0.0,False
c1_s2027_k1_p0.0000_noise_10,1,2027,0.0,0.0,10,dcs_paper_iter_5,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.390731730234186e-06,-1.390731730234186e-06,0.0,0.0,0.0,9.364403748130001e-07,9.364403748130001e-07,120.50717690539909,0.9999999996102825,0.9999999999415222,0.0038214564705801083,1.0,120.50717690539909,0.9999999996102825,0.9999999999415222,0.0038214564705801083,1.0,343.54,5,0.0,0.0,False
c1_s2027_k1_p0.0000_noise_10,1,2027,0.0,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.0675245962478611e-06,-1.0675245962478611e-06,0.0,0.0,0.0,4.953483563434353e-07,4.953483563434353e-07,124.43823028852916,0.9999999998402788,0.9999999999763487,0.001545694204904198,1.0,124.43823028852916,0.9999999998402788,0.9999999999763487,0.001545694204904198,1.0,723.83,25,0.0,0.0,False
c1_s2027_k1_p0.0080_noise_10,1,2027,0.008,0.0,10,dcs_paper_iter_1,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.007158543632105233,-0.007158543632105233,14.193112570695847,7.833333333333333,16.0,0.008587632679780483,0.0037419146866837327,30.729285528927896,0.9649341184551562,0.9440797318336032,3630931.4908806486,0.9998759443770278,47.90086260280567,0.9962695679600845,0.9989333092737505,69640.25412709815,1.0,269.46,1,13.824294235551815,7.666666666666667,False
c1_s2027_k1_p0.0080_noise_10,1,2027,0.008,0.0,10,dcs_paper_iter_10,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0037109043205794338,-0.0037109043205794338,7.438637868140466,4.111111111111111,9.0,0.004788454178376428,0.002118957402276619,35.77145900204818,0.9825624641873592,0.9825430429066888,1137105.361687139,0.9998753687128841,52.77329153104808,0.9982365304094535,0.9996526852147641,22678.663359650058,1.0,419.59,10,13.824294235551815,7.666666666666667,False
c1_s2027_k1_p0.0080_noise_10,1,2027,0.008,0.0,10,dcs_paper_iter_2,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.006449548035543904,-0.006449548035543904,13.824294235551815,7.666666666666667,15.0,0.007939646016106233,0.003761781072266065,30.943894167677925,0.9659206680824703,0.946787849236749,3455868.3573610336,0.9998759443770278,48.61864931296155,0.9966526585347765,0.9990958447631875,59031.20876493453,1.0,290.17,2,13.824294235551815,7.666666666666667,False
c1_s2027_k1_p0.0080_noise_10,1,2027,0.008,0.0,10,dcs_paper_iter_5,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.004842784017160861,-0.004842784017160861,10.482790129010924,5.833333333333333,12.0,0.006066472369589859,0.003079506251239959,33.08873187466331,0.9750080978301541,0.9675764225512464,2108984.6561923255,0.9998756565449559,50.72568802799016,0.9975497841730088,0.9994434483149512,36339.404379397354,1.0,334.81,5,13.824294235551815,7.666666666666667,False
c1_s2027_k1_p0.0080_noise_10,1,2027,0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0035339654651101874,-0.0035339654651101874,7.31057073315377,4.055555555555555,8.0,0.004601681429455949,0.002033101388012416,35.93115454892127,0.9828773357857995,0.9831743054832524,1096051.9842673568,0.9998753687128841,53.1452885727856,0.9983456365849668,0.9996811974205742,20816.981212319184,1.0,736.36,25,13.824294235551815,7.666666666666667,False
