case,crop_id,seed,k1_true,k2_true,noise,method,status,protocol_version,mi_quantization,warp_backend,k1_err,k1_signed,pos_rmse,pos_mae,pos_max,seam_true,seam_est,psnr,ssim,ncc,mse,coverage_fraction,distortion_psnr,distortion_ssim,distortion_ncc,distortion_mse,distortion_coverage_fraction,time_s,iterations,pre_rmse,pre_mae,at_bound
c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,dcs_paper_no_prestitch,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.00015788820284949113,-0.00015788820284949113,1.1547005383792515,0.5555555555555556,2.0,0.0002508115481800822,0.0020518892316573533,51.76999589344716,0.9973736210640249,0.9995955591560015,28572.41952492709,0.999753183998379,78.56625874319273,0.9999953413169448,0.999999155285793,59.74763692567428,1.0,837.75,25,7.71722460186015,4.333333333333333,False
c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,sequential_paper_no_prestitch,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.00064965605587234,0.00064965605587234,1.5275252316519468,0.8333333333333334,2.0,0.0008893993111187406,0.00075838393529224,47.77938760618251,0.9960662999979802,0.9989870796598004,71615.63497401093,0.9988621998199323,67.12685908364685,0.9999270490795565,0.9999882281517088,832.2632138217392,1.0,34.44,1,7.71722460186015,4.333333333333333,False
c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,5.662349112227742e-07,-5.662349112227742e-07,0.0,0.0,0.0,1.8886008958107836e-08,1.8886008958107836e-08,139.05390353104312,0.9999999999950537,0.9999999999992403,5.3401844082518e-05,1.0,139.05390353104312,0.9999999999950537,0.9999999999992403,5.3401844082518e-05,1.0,820.74,25,0.0,0.0,False
c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,dcs_paper_no_prestitch,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.002958584787857985,-0.002958584787857985,5.467073155618908,3.0555555555555554,7.0,0.0030499044250045623,0.0017051711338390558,40.746823648410064,0.9869951943850641,0.9948881635706714,361629.8262289102,0.9998776713694589,55.707104653985326,0.998853068073125,0.9998369134744148,11540.806039825022,1.0,816.74,25,7.71722460186015,4.333333333333333,False
c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,sequential_paper_no_prestitch,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0005938165265938801,0.0005938165265938801,1.3743685418725535,0.7222222222222222,2.0,0.0007402214009668518,0.0009903349852680625,48.24585887865433,0.9968551887848848,0.9990902878217847,64322.174759388174,0.9989911485881261,67.02822674803414,0.9998734473024441,0.9999879492868855,851.3809584207144,1.0,34.04,1,7.71722460186015,4.333333333333333,False
c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0030328578117666347,-0.0030328578117666347,5.811865258054231,3.2222222222222223,7.0,0.003110203194068209,0.0012929612568017073,40.41775699830594,0.9865056138667647,0.9944862162094945,390095.4705584379,0.9998752247968481,55.51990311838835,0.998811407435569,0.999829728544824,12049.146802254041,1.0,1563.65,25,13.05543735171076,7.222222222222222,False
c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,dcs_paper_no_prestitch,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0025034826006843994,0.0025034826006843994,5.557777333511022,3.111111111111111,6.0,0.002941993918189844,0.0014766080255938215,37.917846066311625,0.9793502728510614,0.9901297310918367,693684.5165534203,0.9954528289287351,52.10107903097325,0.9981929571287724,0.9996240136746222,26475.16676854423,1.0,877.99,25,0.0,0.0,False
c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,sequential_paper_no_prestitch,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,4.65617737748468e-06,4.65617737748468e-06,0.0,0.0,0.0,0.00011921771321269204,0.00011921771321269204,70.82298336870834,0.9999372435697088,0.9999949379228852,355.34341408198264,1.0,70.82298336870834,0.9999372435697088,0.9999949379228852,355.34341408198264,1.0,34.03,1,0.0,0.0,False
c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.002730376224697271,0.002730376224697271,5.811865258054231,3.2222222222222223,7.0,0.003160577201672847,0.0013837137038210739,37.606250509868346,0.9787765581090275,0.9893981487087381,745283.586062655,0.9952032785224313,51.4061023650363,0.9979202341835114,0.9995588198288252,31069.650720925794,1.0,2308.74,25,13.824294235551815,7.666666666666667,False
c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,0.0,10,dcs_paper_no_prestitch,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.002648321826202521,0.002648321826202521,5.557777333511022,3.111111111111111,7.0,0.003082609752471277,0.0014893312475423566,37.85448098019481,0.9793777463388378,0.9899709368165936,703879.8122324852,0.9954570024937771,51.64971771775912,0.9980199792751195,0.9995828675278196,29374.79441198498,1.0,886.54,25,12.627131283250542,6.833333333333333,False
c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,0.0,10,sequential_paper_no_prestitch,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.00013327318652353766,0.00013327318652353766,0.0,0.0,0.0,0.0002279178298701502,0.0002279178298701502,69.96967302479136,0.9999314160598795,0.9999938404969514,432.4932214287811,1.0,69.96967302479136,0.9999314160598795,0.9999938404969514,432.4932214287811,1.0,34.87,1,12.627131283250542,6.833333333333333,False
